dhanush P wrote a review Apr 2016,40,"Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy",More leg space !!!!,"This was my first experience with Vistara , and I was pleasantly surprised with the Leg space they offer compared to other airlines. Food though was just average."
kanak2016 wrote a review Apr 2016,50,"New Delhi - Guwahati
Domestic
Economy","New Delhi - Guwahati
Domestic
Economy","New Delhi - Guwahati
Domestic
Economy",The best airline in our country.,"When I saw that my husband had booked a Vistara flight for me I was curious. I hadn't heard of it before but soon found out that two big names, Tata and Singapore Airlines have come together to form Vistara. The word 'Vistaar' in Sanskrit means 'expanse'. Apt for an airline.
Vistara? A friendly face asks and guides me in Delhi airport even though I didn't need it. Inside, I think...hmm, that's nice! I asked for a window seat and got one. Early bird, I know but with the times I have had to travel sitting in the middle seat!! This was bliss! As soon my luggage is checked in I am guided towards the gate. Midway, another friendly face. Vistara? I'm liking this!
Once inside the aircraft, the difference is obvious. Friendly smiling stewards. Not the plastic smiles that do not reach the eyes with the perfunctory reluctant greeting before you reach your seat. Everyone is courteous. A welcome drink of coconut water arrives soon after we are seated. And after that wet towels were distributed. This airline cares!
Mine was a 2-hour-ten-minute flight. Midway between the flight meals were served.I'm including a picture of my non-vegetarian meal of 'Kheema pav"" along with one savoury accompaniment and dessert. It was good! I asked the lady who was seated next to me how hers went and she said she liked it. She had opted for a vegetarian meal. The air steward was very attentive and it was over all a very good experience flying this airline. I'd surely opt for Vistara the next time I travel.
As we reached Guwahati, I left the aircraft feeling that this is the best airline in India!"
RivieraJetter wrote a review Apr 2016,40,"Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy",A Good alternative to Air India,They offer great cushion seats which are now seldom seen on budget airlines. All seats have great Legroom and they also offer very good food. The Staff at Check In counters are also very courteous. The Plane was very clean too. Though nothing beats the comfort of Air India but Vistara is surely my second choice.
bluehive wrote a review Apr 2016,50,"Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy","Bengaluru - New Delhi
Domestic
Economy",The best flight in the Indian sky,"I booked Vistara for my father, traveling from Bangalore to Delhi. I had few concerns on the airline as it was my first booking with Vistara. However, everything just went perfect as follows:

1. The airlines website does not charge you convenience fee for booking tickets unlike all other no-frills airlines (Indigo, Spicejet).
2. Price of the flight was almost same as budget airlines.
3. Food was good, service was courteous.
4. Flight was on time, was schedules on a convenient time.
5. The communication from airlines was cordial and appropriate.

I would try to fly with Vistara provided I get good deals with ticket price."
maushami wrote a review Apr 2016,40,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",good experience,"I travel on 11 April 2016, from bagdongra to Mumbai via Delhi,journey was very long but the service was too good that just time passed away very quickly, food serve was very tasty and fresh, it was my returning journey."
Ranjan Ray wrote a review Apr 2016,50,"New Delhi - Bhubaneswar
Domestic
Business Class","New Delhi - Bhubaneswar
Domestic
Business Class","New Delhi - Bhubaneswar
Domestic
Business Class",Its Actually a New Feeling,"If I had to describe Vistara in one word it would be - REFRESHING.

Everything about Vistara is different from other airlines and the staff do take pains to ensure that it stays that way. I believe it is the fact that its a Tata enterprise.

The use of violet as a colour make you feel royal. the uniforms of the air hostesses are very well designed and suit and Indian context. The F&B menu boasts of dishes from around the country and items that I have generally not seen in other airlines or many restaurants.

The use of technology - preloaded Tablets with AV content and live streaming of AV over a local wifi loop (in testing phase) is also something that is a first in the Indian Airline scenario.

All in all, a most wornderful experince and I hope that they grow to be the country's best airline."
Rajendra Dhulla wrote a review Apr 2016,50,"Bagdogra - New Delhi
Domestic
Economy","Bagdogra - New Delhi
Domestic
Economy","Bagdogra - New Delhi
Domestic
Economy",Just awesome,Just awesome service. Great Flight. smiling people. Clean chairs & the paper pocket. Very friendly and out to help Air hostess. Food packing was out of the box. The grosund staff @ Bagdogra was extremely helpful & guided us absolutely perfect. Will travel again for sure.
Adam R wrote a review Apr 2016,50,"Mumbai - Goa
Domestic
Premium Economy","Mumbai - Goa
Domestic
Premium Economy","Mumbai - Goa
Domestic
Premium Economy",First time - blown away,"Having flown all the various airlines in India, thought it about time to try out the newest. On booking, noticed that premium economy was only a few pounds more than economy, and despite it being only an hours hop down to Goa, thought why not. Seamless check in, helpful staff offered me extra leg room (which i declined as wanted to see what standard leg room in premium economy is like). Boarded on time, all staff from ground to crew all immaculate and professional. Immaculate aircraft, spotlessly clean, nicely cooled, being in premium economy, extra few inches of legroom made all the difference. Cold towel and juice offered before take off, hot meal service during flight. Flight on time and the pilot greased the landing!! Faultless from start to finish. In general more expensive than the rest, but worth every penny!!!"
@musafirSharad wrote a review Apr 2016,50,"Pune - New Delhi
Domestic","Pune - New Delhi
Domestic","Pune - New Delhi
Domestic",Vistara ....Good Domestic Airline,"I travelled Pune to Delhi with this flight . Service , Ambience was fantastic .Comfortable seats , Good leg room .On time flight & Great food"
classyank wrote a review Apr 2016,40,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Wow Experience!,"I was travelling from Mumbai to Delhi with this flight and can say that i had the best expeirience of flying.
The overall appearance of the flight was aw sum. The food served in the flight was fresh and the staff were really corteous. Would like to recommend all of you to atleast try once to fly with air Vistara."
is9 4 wrote a review Apr 2016,10,"Bengaluru - Jammu City
Domestic
Economy","Bengaluru - Jammu City
Domestic
Economy","Bengaluru - Jammu City
Domestic
Economy",Change the dates,"Has the worst customer service, CANNOT change the flight because of emergency surgery and no supervisor wants to talk or DOESN'T have the audacity to help and keep beating round the bush."
arobindoh wrote a review Apr 2016,50,"Goa - Mumbai
Domestic
Premium Economy","Goa - Mumbai
Domestic
Premium Economy","Goa - Mumbai
Domestic
Premium Economy",Premier economy in Vistara,Had travelled one month back. Must say the service as well as staff is superlative. Food is the best among all domestic operators. Flight was delayed due to congestion at Dabolim. Apart from that great experience. Since premium economy was vacant they upgraded free of cost from economy class. Can't remember any domestic flight doing that as a service gesture
arindamdeb wrote a review Apr 2016,40,"Bhubaneswar - New Delhi
Domestic
Premium Economy","Bhubaneswar - New Delhi
Domestic
Premium Economy","Bhubaneswar - New Delhi
Domestic
Premium Economy",Good airlines,"It's a good airlines, premium economy is domestic sector is really a good choice. Service, food and attitude is excellent."
aditya_ravikumar wrote a review Apr 2016,50,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",best in class !,"I and my wife flew twice on this airline. both the times the service has been impeccable, right from online check-in , flight, meals and baggage collection.
certain points
- classy food . I generally avoid airline food, but I managed to have this one.
- legroom
- quicker time to Check-in and clear security at both Mumbai & Delhi airports"
wahi2016 wrote a review Apr 2016,40,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",New Airline,the in flight service is good ground staff need more training but they are also nice should increase more sector
SrinjiniAgrawal wrote a review Apr 2016,50,"New Delhi - Lucknow
Domestic
Premium Economy","New Delhi - Lucknow
Domestic
Premium Economy","New Delhi - Lucknow
Domestic
Premium Economy","First Vistara Flight, best ever :)","I took this Vistara flight from Del- Lko last week and my class got upgraded to Premium Economy, which was a great surprise to me :) The 55 minute flight was a great experience. The seats were damn comfortable with sufficient leg space making it a very comfortable sitting arrangement. They served very delicious pizza which added to the charm of the trip :) Great Hospitality I must say!
This flight is gonna do great I am sure. The other airlines need to be alert now as there are many like me who will prefer Vistara over many other airlines ;)"
VivekTheTraveler wrote a review Apr 2016,50,"Mumbai - New Delhi
Domestic
Premium Economy","Mumbai - New Delhi
Domestic
Premium Economy","Mumbai - New Delhi
Domestic
Premium Economy",An Airline to vouch for.,"I traveled on Vistara from Mumbai to Delhi and had a great flying experience. Being a person from the Indian Aviation industry I know for sure that they will be leaders in the industry one day. I had a wonderful experience right from checking in at the Airport to Boarding the flight, meals during the flight and even the landing at the Airport was excellent. They will have to work on their interiors and cabin crew though. I wish the TATA SIA team all the very best and may you guys touch the heights at the earliest and take the Indian aviation industry to the new heights."
carahul85 wrote a review Mar 2016,50,"Bengaluru - Mumbai
Domestic
Economy","Bengaluru - Mumbai
Domestic
Economy","Bengaluru - Mumbai
Domestic
Economy",Excellent Seating & staff behaviour,"I travelled with my wife & baby on my first trip with vistara. And it was an amazing experience. The staff was excellent , well behaved and the Seating in Economy was also comfortable. My first experience gave me confidence that on second trip i send my wife alone with my small baby with vistara flight as i knew that they will take care of my family and specially my baby."
MathurHarsh wrote a review Mar 2016,40,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Great Service at a reasonable price,I was travelling in Vistara for the first time and it turned out to be a good decision in the end. The air hostesses were more courteous in comparison to other airlines. They served good Chinese food and gave a packet of Namkeen to all the passengers at the time of de-boarding.
shwetankpriyada wrote a review Mar 2016,50,"New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy",Great Airline,The flight experience was awesome. Very good Cabin Crew. Food was awesome. This is certainly the best airline in India.
Divya_Gadhvi wrote a review Mar 2016,50,"Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy",Classically Modern airline with one of its kind services,"I had to travel in vistara as that was the only flight avaiable as per suitable timming to be, being a frequent Indigo traveller - I had cultivated that comfortable level with That airline which was broken by Vistara Airline in a very classical manner.

The Interior was fresh as it had new aircraft, the air hostess wore my favorite color uniform ( Darker shade of Purple). It took off on time & landed too on time - Full marks on punctuality.

But the Ex- factor of the airline was the food , the way is was packed & served, it was classically modern & one of it kind among other airline.

Due to over all such nice experience , I recommended many friends later to try vistara flight ."
CorporateProphet wrote a review Mar 2016,50,"Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy","Mumbai - Bengaluru
Domestic
Economy",The Star In The Indian Sky!,"One of the classiest airlines in the Indian sky, Vistara combines the service of Singapore Airlines and the quality that you can expect from a Tata company. Its aircraft are spanking new and clean, with ample legroom and great service! The food is amazing, though the frequent flyer programme could have been more lucrative. On - time performance is almost a given and this is one airline that is really going to shake things up and create a niche in the Indian skies!"
Kanav D wrote a review Mar 2016,50,"New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy",Great airline,I have flown a few times in Vistara since its launch and it has been a great experience every time.. The food is superb and the flight service is amazing..
V Manek wrote a review Mar 2016,50,"New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy","New Delhi - Mumbai
Domestic
Premium Economy",CLassy,Nice and warm service. Very attentive. Well trained crew. Coffee was awesome. Food was good. Liked the royal feel. The overall product is worth an experience. I have started thinking of switching loyalties from indigo and jet.
grvkanojjia wrote a review Mar 2016,50,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Nice new aircraft and awesome food served,Vistara has weel maintained aircraft and i had comfortable flight. The most important thing about them which make them different from other they serve awesome in flight food.
ramadevi2016 wrote a review Mar 2016,50,"New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy","""FIRST TIME FLIGHT IN VISTARA""","""VISTARA is the one of th best airline in india.i travelled mumbai to hyderabad in vistara airlines.i had great expierience"""
U D wrote a review Mar 2016,50,"Mumbai - Goa
Domestic
Business Class","Mumbai - Goa
Domestic
Business Class","Mumbai - Goa
Domestic
Business Class",Watch Out Oldies,"Watch out all you old horses of Indian Civil Aviation. This Airline is going to give all of you some tough competition.

Barring crew uniform and whosoever designed it need to understand that it has to fit in all body shapes and sizes and this is not a good job done here- everything else is good about this airline.

Good food and well trained cabin crew adds to the appeal of this airline.

Try it once guys -maybe you will come back again:)"
ETC Traveller wrote a review Mar 2016,30,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Good start...now going down.....Food is great concern...TATA...Bye..Bye..Vistara,"The Airline has just completed some 10 months in market. They started well and with the objective to make the difference. I travelled by Vistara 7 months back then 5 months back, 2 months back and again now last month. I found that their service is going down....Food which they used to serve 7 months ago and now ...lot of difference.
The choice of dishes is out of the world. Taste is not that great. Pilots, interaction with the passengers was nice and I felt it to be an important feature of this airline....Now as if pilots are ...MUTE....Above all Cost is high.....Improve guys......All the Best."
giri22in wrote a review Mar 2016,50,"New Delhi - Varanasi
Domestic
Economy","New Delhi - Varanasi
Domestic
Economy","New Delhi - Varanasi
Domestic
Economy",very good cabin crew and best food,travelled in this particular airlines for the first time and you can make out the difference at the entry itself. Staff is so humble and food tea etc are awesome
GeeInd wrote a review Mar 2016,40,"New Delhi - Mumbai
Domestic
Business Class","New Delhi - Mumbai
Domestic
Business Class","New Delhi - Mumbai
Domestic
Business Class",Vistara- refreshing,"The trip got off to an encouraging start- I got upgraded to Business class from premium economy. On an earlier occasion, my first flight with the airline, I was upgraded to premium economy from economy class. So up-gradation, wherever and whenever possible makes for a value added, enjoyable experience to the flyers and something to look forward to. Separate check-in counters and queues for even premium economy; slightly better airline food served more artfully (though food quantity was small); more leg room and spacious seats (I must admit I am small-framed but the difference is noticeable, nevertheless); gracious staff; on time departure and arrival; the unusual colour of the uniform- royal purple adds to the overall impression of being distinct and different. Despite being a full-service airline as opposed to budget ones, the fares were competitive. It is a shame that the airline does not fly to more destinations. I would travel Vistara more frequently if it were to."
Rikhil B wrote a review Mar 2016,50,"New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy",Doesn't get better than this in India yet.,"I'm 6'2 and one of the first things I tend to as I book my ticket is to make a bee line for the emergency exit rows.. you know... because, height and I don't like the feeling of having my knees cramming into the first seat for 2 odd hours!

The vistara seats are VERY comfortable even in lo-economy. Ample leg room. The food served is well cooked, well packaged and of course, this is true for most airlines except our faithful air india, the staff is extremely polite and well behaved.

The aircraft smells fresh and in the three flights that I have taken with the airline yet, Twice between Delhi - Mumbai and once from Delhi to Hyd, the pilots have been excellent with effortless landings that were very smooth.

Great airline over all, I just wish the rewards system was a little more rewarding!"
dranirbandasgupta665 wrote a review Mar 2016,50,"Lucknow - Mumbai
Domestic
Economy","Lucknow - Mumbai
Domestic
Economy","Lucknow - Mumbai
Domestic
Economy",Expensive but unparallel Royality,"Vistara, the Vistar of the star of Indian sky, with an exception after all time favorite Kingfisher Airlines, the only airlines brought changes in terms of luxury in mid sky. Vistara is trying to be like kingfisher, which is appreciable."
Rohit A wrote a review Mar 2016,40,"New Delhi - Hyderabad
Domestic
Premium Economy","New Delhi - Hyderabad
Domestic
Premium Economy","New Delhi - Hyderabad
Domestic
Premium Economy",excellent start,"I flied so many times with vistara till now. I must congratulate them for their great start.
Thanks for providing such great services . I liked the food of this airline and staffs are very much supporting and caring."
deesomanjila wrote a review Mar 2016,50,"New Delhi - Hyderabad
Domestic
Premium Economy","New Delhi - Hyderabad
Domestic
Premium Economy","New Delhi - Hyderabad
Domestic
Premium Economy",Truly top in quality,"All those established airlines including Govt airlines, have a lesson or two to learn from Vistara Operations, care, planning, communication etc in the entire ticketing - to - arrival luggage belt life-cycle of a normal middle class economy air traveller.

Pushing & messing up passengers for a cruel on-time statistics is definitely going to be detrimental to some airlines, for sure. Ownership changes and top management changes do not reflect on the arrogant staff who behave as lala customer care agents to travellers also are about to see those passenger sentiments sooner or later.

Hope & Pray Vistara can maintain the same and hold on to the same quality or a better one in the future."
NehaJacob wrote a review Mar 2016,40,"Hyderabad - New Delhi
Domestic
Business Class","Hyderabad - New Delhi
Domestic
Business Class","Hyderabad - New Delhi
Domestic
Business Class",Overall great experience,"right from the airport check in & help staff to the crew on board, everyone goes out of their way to ensure you have a great experience. They are polite and prompt. Aircraft was clean and the entire process from check-in to boarding was a smooth one.
I look forward to flying with them again."
thomas R wrote a review Mar 2016,50,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Back to good old days,"in last few years, economy class has demeaned the normal travellers who travel by 'normal' class. But vistara is restoring back the esteem of those travellers. There is nothing 'demeaning' about this airline. Good food (much better than others), good service, hospitable and good looking staff. Overall preferred over most other airline!"
anne j wrote a review Mar 2016,50,"Goa - New Delhi
Domestic
Economy","Goa - New Delhi
Domestic
Economy","Goa - New Delhi
Domestic
Economy",Very excellent service both on ground and in air,"This was our first time with Vistara, because of my husband's health, they provided a wheelchair, fantastic customer service from the very beginning, such kind, helpful and understanding at the check in counter, which made a very long and daunting trip
( traveled to the USA) get of on such a good start.
We want to thank the personal for their kindness, and will always try to book on that airline when possible."
binoy_13 wrote a review Mar 2016,50,"New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy",Great flying experience,I was flying from Delhi to Banglore and my company had booked me in Vistara. It was my 1st flying experience with them and I should say I was not disappointed. Great staff well mannered and attentive. Am planning my next trip with them...
nutanv2016 wrote a review Mar 2016,50,"Ahmedabad - New Delhi
Domestic
Premium Economy","Ahmedabad - New Delhi
Domestic
Premium Economy","Ahmedabad - New Delhi
Domestic
Premium Economy",i prefer to fly Vistara,caring crew.hot tasty food.comfortable seats with good legroom.good option in desert.i booked Vistara for my brother and sister who were coming from abroad for their domestic connecting flights.
Vishal_tulsi wrote a review Mar 2016,30,"Mumbai - Bagdogra
Domestic
Economy","Mumbai - Bagdogra
Domestic
Economy","Mumbai - Bagdogra
Domestic
Economy",Good flights with average service,"We were a group of friends travelling from Mumbai to Bagdogra in the first week of March 2016. Vistara do not operate a direct flight from Mumbai to Bagdogra, we were booked Mumbai to New Delhi UK970 and then New Delhi to Bagdogra via Gauwahati UK765.

The best part about the check in with Vistara is that you get to see the Mumbai T2 Terminal. The overall check in procedure with Vistara is poor. We were asked to move from one counter to another for check in. May be this was due to we being a large group, but we have never faced any such situation before with any other airline operator.

The boarding procedure went on smoothly from Mumbai. However, the arrival gate at New Delhi and Departure Gate were really far from each other. This caused a great inconvenience to the group.

All the seats were booked with seats allotted togather at the time of booking. However, different seat allotted at the check in counter while issuing boarding passes causing the group to sit differently in flight from New Delhi to Bagdogra. We found it surprising that Mumbai New Delhi flight had proper seats allotted to us (same as booking) while New Delhi - Bagdogra had this issue. The cabin crew could not do much as the seat were allotted to other passengers.

The food served in flight was warm and good to eat. Even Jain food that was pre booked for 2 of our passengers was warm and good. The cabin crew was cheerful and helpful.

The landing and take off at all destinations were comfortable.

Overall, we found the experience average and value for money. We would not recommend this airline for Mumbai to Bagdogra, as it takes too long a time."
Chandra_A_Texas_USA wrote a review Mar 2016,50,"Varanasi - New Delhi
Domestic
Premium Economy","Varanasi - New Delhi
Domestic
Premium Economy","Varanasi - New Delhi
Domestic
Premium Economy",Best short range airline with excellent service,"I flew more than a dozen different airlines over the past two years and this short distance flight experience was one of the best. The flight attendants genuinely cared about the passengers. They also served a decent meal in the short flight. The check in process was also quick, efficient and courteous. It has now become my most preferred airline in India. I hope they will expand their network and keep up the excellent work."
sudeep2016 wrote a review Mar 2016,50,"New Delhi - Bhubaneswar
Domestic
Economy","New Delhi - Bhubaneswar
Domestic
Economy","New Delhi - Bhubaneswar
Domestic
Economy",New kid in the block,It was my first time flying with Vistara as I prefer Indigo in this route. My travel was very comfortable and food served was of good quality. The onboard entertainment system was a great experience which you can use on your phone through wi-fi. It landed ontime . Overall a superb experience. Keep it up VISTARA....
Alok S wrote a review Mar 2016,50,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Excellent food and service,"I flew very soon after they launched the airline and the spanking new aircraft looked spick and span.The new crew in a new uniform were very well behaved , caring and polite. I say this because i have flown spicejet,air india,indigo,,jet , Go Air et all.

The service quality is slighty better and not vastly different than the others mentioned above."
Karthik Rao wrote a review Mar 2016,50,"Bhubaneswar - New Delhi
Domestic
Economy","Bhubaneswar - New Delhi
Domestic
Economy","Bhubaneswar - New Delhi
Domestic
Economy",Economy with Premium,"First time on Vistara, I had an excellent experience. Good legroom & comfortable seats. Great food, Great service. I'd love to fly Vistara again."
skduarah wrote a review Mar 2016,50,"Guwahati - New Delhi
Domestic
Premium Economy","Guwahati - New Delhi
Domestic
Premium Economy","Guwahati - New Delhi
Domestic
Premium Economy",Excellent,"It was an official trip . Normally I take the Jet airways flight. But due to nonavailability of seats, the agency booked the VISTARA. At first I was apprehensive, because I had never traveled in this airlines before and was accustomed to Jet hospitality. But as soon as I boarded the flight, my impression took a u turn. Everything, from seats to leg space to meals were top class and the overall experience of the journey was spendid. Keep it up VISTARA !"
habibmaria wrote a review Feb 2016,40,"New Delhi - Lucknow
Domestic
Economy","New Delhi - Lucknow
Domestic
Economy","New Delhi - Lucknow
Domestic
Economy",Great Experience,An extremely comfortable aircraft with friendly and efficient staff. The quality of refreshments was also good. Looking forward to next trip.
bhavneet1991 wrote a review Feb 2016,50,"Goa - New Delhi
Domestic
Economy","Goa - New Delhi
Domestic
Economy","Goa - New Delhi
Domestic
Economy",worth trying this airline loved it,it was my first time with vistara i totally lvd it because they served really nice food flight was on time . it lands on t3 in delhi what else you want new planes and wonderful seats lvd it
Jatish S wrote a review Feb 2016,50,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",A very pleasurable flying experience,"From check-in to boarding, in-flight service of an excellent lunch by smiling hostesses to comfortable seats and periodic update announcements by the Captain, our experience was most pleasurable. The flight took off 15 minutes late due to VIP movement (it was on the day of 'Make in India' week in Mumbai and a lot of VIPs were coming in for the inaugural function). However, the Captain made up the time and we landed on time. The only facility that is not present id the ability to choose your own seat on the website at web check-in.
I would certainly prefer Vistara anytime over other airlines."
Francois B wrote a review Feb 2016,50,"Varanasi - New Delhi
Domestic
Premium Economy","Varanasi - New Delhi
Domestic
Premium Economy","Varanasi - New Delhi
Domestic
Premium Economy",Pleasantly surprised,"I was very pleasantly surprised with this carrier. We checked in at Varanasi airport and one of the managers bumped us up to Premium Economy class without us even asking. It was a short flight, but very nice plane and friendly staff."
yatinbatra wrote a review Feb 2016,50,"New Delhi - Lucknow
Domestic
Premium Economy","New Delhi - Lucknow
Domestic
Premium Economy","New Delhi - Lucknow
Domestic
Premium Economy",Vistara filled the gap that was there in aviation industry,"Superb service & food.
Got a free upgrade from Economy to Premium Economy.
The attitude of staff & the ambiance are so comforting."
Rutvi14 wrote a review Feb 2016,50,"Mumbai - Lucknow
Domestic
Economy","Mumbai - Lucknow
Domestic
Economy","Mumbai - Lucknow
Domestic
Economy",Best Airline Services,"I must say flying with vistara was one of my best flying experience till date. We went to lucknow with vistara and it was connecting flight from Mum-Delhi, Delhi-Lucknow. The food served was hot and taste was very good. Best part was schmitten chocolate:) I would prefer to travel with vistara again and again !!!"
Viresh P wrote a review Feb 2016,50,"Pune - New Delhi
Domestic
Premium Economy","Pune - New Delhi
Domestic
Premium Economy","Pune - New Delhi
Domestic
Premium Economy",Wonderful Experience.,"The flight was on time. Ground staff and airline crew were very helpful and service oriented. The design and colours used for airline, seating and uniform for the airline crew was very nice. Food was excellent.

They are doing everything right to make it a wonderful experience for every traveller."
meetvishalshah wrote a review Feb 2016,50,"Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy",Great Flight Experience,"Excellent flight, great staff. Good people to deal with, smiling service and nice approach.

you feel travelling a class apart. nice leg room, good spacious seats.

Do not depend on seat booking online you will never get anything than middle seat. for Window and isle, you need to bargain at the counter only."
CuteGlobetrotter wrote a review Feb 2016,50,"Goa - New Delhi
Domestic
Premium Economy","Goa - New Delhi
Domestic
Premium Economy","Goa - New Delhi
Domestic
Premium Economy",Best in class,Vistara experience is like Singapore Airlines experience for domestic travellers. Crew is extremely helpful in particular expats though domestic members have yet to gain the trait completely. Premium economy is certainly preferable than economy and it is worth the premium one pays. Menu is quite inviting
Govindrajan V wrote a review Feb 2016,40,"Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy","Mumbai - New Delhi
Domestic
Economy",Economy with a premium feel,"Flying by vistara was a pleasant surprise. I flew Economy but was was pleased to see that the seats had more leg room, meals were served with a smile. The overall ambience was very appealing. After a meeting at Delhi, we discovered that we had too much time in hand and could take an early flight back. The Vistara ground staff helped and accomodated us in an earlier flight at a marginal cost. All in all, a very nice experience"
Amandeep Singh wrote a review Feb 2016,50,"New Delhi - Hyderabad
Domestic
Premium Economy","New Delhi - Hyderabad
Domestic
Premium Economy","New Delhi - Hyderabad
Domestic
Premium Economy",Best domestic airline in India,"Vistara is one of the best and premium airline in India. The service is great and the one is really looked after nicely. Being a full service airline, in flight meals are also provided. I have had one of the best meals on domestic flights in India."
Gayatri G wrote a review Feb 2016,50,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Excellent in all areas,The best domestic airline in India. excellent service in all areas from checkin to boarding to inflight services.
HimalayasCalling wrote a review Feb 2016,50,"Bhubaneswar - New Delhi
Domestic
Economy","Bhubaneswar - New Delhi
Domestic
Economy","Bhubaneswar - New Delhi
Domestic
Economy",Best Flight and the crew~~,First flight and I must say the level of service I got .. I felt other airlines offering less only. Staff was most courteous helpful and available when needed. Way to go!!
madala142 wrote a review Feb 2016,50,"New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy","New Delhi - Hyderabad
Domestic
Economy",good airline in india,"crew are very well mannered and they treat the passengers very nicely. flight is on time, seating is comfort, food is tasty"
memehul007 wrote a review Feb 2016,50,"Ahmedabad - New Delhi
Domestic
Premium Economy","Ahmedabad - New Delhi
Domestic
Premium Economy","Ahmedabad - New Delhi
Domestic
Premium Economy",Its really business airline,I would like to thank airline because my ticket was in economic but time to boarding pass collection they was provide me in Premium Economy its was nice and good leg room crew are really nice
Shashwat877 wrote a review Feb 2016,50,"New Delhi - Ahmedabad
Domestic
Premium Economy","New Delhi - Ahmedabad
Domestic
Premium Economy","New Delhi - Ahmedabad
Domestic
Premium Economy",The Dark Horse!!,"I am a frequent flier and have made innumerable trips last year. However, I got an opportunity to fly Vistara only this December.I don't remember any experience better than this for quite a long time. Since I travelled twice with them during their first anniversary celebrations, they offered me a premium economy ticket. Right from the quality of service to the menu, everything is aimed at delighting the customer. While everyone has been taking about Jet-Indigo-Spicejet, this airline has quietly made its foray and went onto provide A class service to its guests without much ado. I just hope that they expand to every sector possible and keep up the good work"
shivshankarsingh wrote a review Feb 2016,50,"New Delhi - Lucknow
Domestic
Premium Economy","New Delhi - Lucknow
Domestic
Premium Economy","New Delhi - Lucknow
Domestic
Premium Economy",Best Airline in India,"Air Vistara is the best domestic Airline in India in terms of service quality , on time arrivals, refreshments, leg space and beautiful aircrafts. I have been flying the airline almost since its beginning. Absolutely amazing experience."
arki12345 wrote a review Feb 2016,50,"New Delhi - Guwahati
Domestic
Economy","New Delhi - Guwahati
Domestic
Economy","New Delhi - Guwahati
Domestic
Economy",Very Good Experience,"This is the best domestic Airline of India. Seats are spacious. Staffs are very well mannered and they treat the passengers very nicely. The best part is the quality and taste of the food served ,which is too good."
